id,title,skills1
12536,Programming Specialist,"['Software Infrastructure', 'AutoCAD', 'Voice over IP (VoIP)', 'Computer Science', 'PHP']"
12537,Sales Analysis Manager,"['Software Infrastructure', 'PostgreSQL', 'Voice over IP (VoIP)', 'PHP', 'Engineering']"
12538,Business Application Specialist,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12539,Joint Owner,"['PHP', 'Chain of Title', 'Field Technicians', 'Technical Maintenance', 'Joint Planning']"
12540,Maintenance Worker,"['Software Infrastructure', 'Mechanical Maintenance', 'AutoCAD', 'Maintenance', 'Building Maintenance']"
12541,Structured Finance Manager,"['Fund Management', 'PHP', 'Field Technicians', 'Accounting', 'Leveraged Finance']"
12542,Portfolio Consultant,"['Corporate Portfolio Management', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Accounting Consulting']"
12543,Product Development Scientist,"['AutoCAD', 'Product Discovery', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12544,Senior International Consultant,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Consultancy Services', 'Consultative Services']"
12545,Senior Supply Chain Management Consultant,"['PHP', 'Field Technicians', 'Supply Operations', 'Technical Maintenance', 'Integrated Supply Chain Management']"
12546,Tax Examiner,"['AutoCAD', 'Tax Preparation', 'Field Technicians', 'Technical Maintenance', 'Tax Exemption']"
12548,Delphi Developer,"['Delphi Certified', 'Delphi', 'Field Technicians', 'Technical Maintenance', 'PL/SQL']"
12549,Institutional Sales Manager,"['Software Infrastructure', 'PostgreSQL', 'SQL', 'PHP', 'Engineering']"
12550,Junior Teacher,"['Software Infrastructure', 'Juniors', 'Engineering', 'Grades 7-12', 'Field Technicians']"
12551,Regional Sales Engineer,"['Software Infrastructure', 'Field Service Engineering', 'Voice over IP (VoIP)', 'PHP', 'Computer-Aided Design (CAD)']"
12553,Tools Programmer,"['Software Infrastructure', 'Custom Tool Development', 'Program Creation', 'Engineering', 'Field Technicians']"
12554,Validation Analyst,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'Field Technicians', 'Validation (Drug Manufacture)']"
12555,Video Assistant,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Software Design', 'Software Industry']"
12556,Director Media Communications,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Media Relations', 'Media Management']"
12557,Director Opera,"['Software Infrastructure', 'AutoCAD', 'Stage Direction', 'Artistic Direction', 'PHP']"
12558,Junior Underwriter,"['Visual Basic', 'AutoCAD', 'Oracle Database', 'Banking', 'PHP']"
12559,Lead Installer,"['Software Infrastructure', 'Light Electrical', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
12560,Managing Director Investment,"['Fund Management', 'PHP', 'Investment Governance', 'Field Technicians', 'Technical Maintenance']"
12561,Online Intern,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Work-based Learning']"
12562,Online Project Manager,"['E-Commerce', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Managing Offshore Teams']"
12563,Actor Model,"['Field Technicians', 'Technical Maintenance', 'Akka', 'Object Modelling', 'Software Design']"
12564,Associate Provost,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Academic Advising', 'Academic Development']"
12565,Chief Subeditor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Magazine Editing']"
12566,Content Designer,"['Digital Production', 'User Experience (UX)', 'PHP', 'WordPress', 'Field Technicians']"
12567,Director of Development And Public Relations,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Field Technicians']"
12568,Import Analyst,"['AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12569,Licensed Marriage And Family Therapist,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Industrial Equipment']"
12570,Rural Carrier,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Carrier Management']"
12571,Service Delivery Coordinator,"['AutoCAD', 'Service Delivery', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12572,Vice President Program Development,"['Executive Development', 'Field Technicians', 'New Program Development', 'Program Oversight', 'Technical Maintenance']"
12573,Assistant Chief Information Officer,"['Software Infrastructure', 'PHP', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
12574,Closing Agent,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12575,Clown,"['Software Infrastructure', 'Comedy', 'Circus', 'Engineering', 'Field Technicians']"
12576,Deacon,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
12577,Director of Strategic Communications,"['Digital Strategy', 'Government', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12578,Export Administrator,"['Visual Basic', 'AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians']"
12579,Group Risk Manager,"['Field Technicians', 'Technical Maintenance', 'Business Risk', 'Portfolio Risk Management', 'Risk Operations']"
12582,Manager System Architecture,"['Software Architecture', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Systems Management']"
12583,Picker,"['AutoCAD', 'PHP', 'Field Technicians', 'RCS Selector', 'Technical Maintenance']"
12584,Purchasing Lead,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Purchasing Agents', 'Purchasing']"
12588,Application Specific Integrated Circuit Manager,"['Software Infrastructure', 'AutoCAD', 'Analog Integrated Circuit Design', 'Place & Route', 'Engineering']"
12589,Engineering Geologist,"['Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Licensed Professional Geologist']"
12591,Lean Six Sigma Manager,"['Visual Basic', 'AutoCAD', 'Lean Process Improvement', 'Process Efficiency', 'Field Technicians']"
12592,Member Engineering Staff,"['Software Infrastructure', 'Technical Staff Management', 'Engineering Management', 'Field Service Engineering', 'Engineering']"
12593,Senior 3D Artist,"['Software Infrastructure', '3D Graphics', 'Texture Artist', 'PHP', 'Engineering']"
12594,Communications Teacher,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Speech Communications', 'Communication Training']"
12595,Advertising Supervisor,"['AutoCAD', 'PHP', 'Advertising Production', 'Advertising', 'Field Technicians']"
12596,Assistant Minister,"['Ministering', 'Interfaith Minister', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12597,Clinical Research Consultant,"['Software Infrastructure', 'Clinical Research Management Systems', 'PostgreSQL', 'Clinical Research', 'Clinical Consultation']"
12599,Food Editor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'NewsEdit']"
12600,Lending Assistant,"['AutoCAD', 'Banking', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12601,Recruitment Supervisor,"['Internal Recruitment', 'Field Technicians', 'Corporate Recruiting', 'Technical Maintenance', 'Recruitment Training']"
12603,Tenant Coordinator,"['Software Infrastructure', 'AutoCAD', 'Tenant Coordination', 'Engineering', 'Field Technicians']"
12604,Vice President System Engineering,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Enterprise Engineering', 'Systems Engineering']"
12605,Assistant Promotions Director,"['AutoCAD', 'National Promotions', 'Promo Production', 'PHP', 'Promotional Staffing']"
12606,Assistant to Human Resources Director,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'HR Service Delivery', 'Construction']"
12607,Associate Design Engineer,"['Geometric Dimensioning & Tolerancing', 'AutoCAD', 'Computer-Aided Design (CAD)', 'C++', 'Field Technicians']"
12608,Corporate Finance Intern,"['Field Technicians', 'Accounting', 'Technical Maintenance', 'Intercompany Accounts', 'Software Design']"
12609,Health Safety Environment Supervisor,['No information']
12610,Pension Specialist,"['Banking', 'PHP', 'Field Technicians', 'Retirement Solutions', 'Technical Maintenance']"
12611,Print Producer,"['AutoCAD', 'Print Management', 'Print Development', 'PHP', 'Press Production']"
12612,Program Control Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12613,Security Agent,"['Software Infrastructure', 'Airport Security', 'Private Security', 'Engineering', 'Field Technicians']"
12614,Supply Chain Program Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Supply Operations']"
12615,Vice President Human Resources Development,"['Field Technicians', 'Technical Maintenance', 'Construction', 'Human Resource Development', 'Software Design']"
12616,Administrative Operations Manager,"['Visual Basic', 'AutoCAD', 'Operations Management', 'Operations Administration', 'PHP']"
12617,Agile Coach,"['E-Commerce', 'PHP', 'Agile Coaching', 'Field Technicians', 'Agile Methodologies']"
12618,Assistant Advertising Manager,"['Media Agencies', 'PHP', 'Advertising Production', 'Advertising', 'Field Technicians']"
12619,Co Executive Producer,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design', 'Software Industry']"
12620,Director Management Consulting,"['Director level', 'Enterprise Software', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12621,Enterprise Sales Executive,"['Visual Basic', 'Enterprise Software', 'E-Commerce', 'PHP', 'Field Technicians']"
12622,Evaluation Coordinator,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Project Evaluation', 'Program Evaluation']"
12623,Localization Specialist,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Internationalization', 'Website Localization']"
12624,Principal Geologist,"['Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Licensed Professional Geologist']"
12625,Quality System Coordinator,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Quality System Compliance']"
12626,Reverse Mortgage Specialist,"['PHP', 'Home Retention', 'Field Technicians', 'Technical Maintenance', 'Remortgage']"
12627,Senior Marketing Engineer,"['Software Infrastructure', 'PHP', 'Engineering', 'Field Technicians', 'Enterprise Marketing']"
12628,Senior Proposal Manager,"['PHP', 'Government', 'Field Technicians', 'Technical Maintenance', 'Customer Relationship Management (CRM)']"
12629,Senior Web Analyst,"['E-Commerce', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Customer Relationship Management (CRM)']"
12630,Strategic Procurement Manager,"['AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians', 'SOLIDWORKS']"
12631,Broker Records,"['AutoCAD', 'Record Storage', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12632,Commodity Lead,"['Visual Basic', 'AutoCAD', 'Commodity Risk Management', 'PHP', 'Field Technicians']"
12633,Computer Repair Specialist,"['Software Infrastructure', 'AutoCAD', 'Computer Repair', 'Voice over IP (VoIP)', 'Technical Support']"
12634,Customer Relations Executive,"['Software Infrastructure', 'AutoCAD', 'Customer Interaction Management', 'PHP', 'Engineering']"
12635,Director of Internet Services,"['Director level', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
12636,Head Bartender,"['Software Infrastructure', 'AutoCAD', 'Food and Beverage Operations', 'PHP', 'Engineering']"
12637,Project Quality Engineer,"['Computer-Aided Design (CAD)', 'PTC Creo', 'Field Technicians', 'Technical Maintenance', 'Quality Management']"
12638,Quality Assurance Chemist,"['Visual Basic', 'AutoCAD', 'Quality Assurance Analysis', 'Python (Programming Language)', 'PHP']"
12640,Recovery Analyst,"['Visual Basic', 'AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians']"
12641,Senior Manager Customer Relationship Management,"['Digital Strategy', 'Support Management', 'Search Engine Optimization (SEO)', 'Customer Service Management', 'E-Commerce']"
12642,Senior Office Assistant,"['Visual Basic', 'AutoCAD', 'General Office Work', 'PHP', 'Field Technicians']"
12644,Clinical Services Manager,"['Medical Devices', 'Field Technicians', 'Technical Maintenance', 'Clinical Leadership', 'Clinical Management']"
12645,Freelance 3D Artist,"['Software Infrastructure', 'Texture Artist', 'PHP', 'Engineering', 'Field Technicians']"
12646,Head of Merchandising,"['Multi-Store Operations', 'E-Commerce', 'PHP', 'Retail', 'Field Technicians']"
12647,Media Researcher,"['Media Monitoring', 'Software Infrastructure', 'Media Auditing', 'Media Analysis', 'PHP']"
12648,Rehabilitation Consultant,"['Field Technicians', 'Technical Maintenance', 'Rehabilitation Nursing', 'Software Design', 'Post-rehab']"
12650,Success Coach,"['AutoCAD', 'Life Coaching', 'Coaching', 'Field Technicians', 'Spiritual Coaching']"
12651,Advisor to the Minister,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Policy Advice']"
12652,Change Program Manager,"['Software Infrastructure', 'Organizational Change Management', 'PHP', 'Engineering', 'Field Technicians']"
12653,Conference Event Manager,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Conference Services']"
12654,Director Human Resources Training,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'New Hire Training']"
12655,Food Safety Manager,"['Visual Basic', 'AutoCAD', 'PHP', 'Food Safety Management System', 'Field Technicians']"
12656,International Market Manager,"['PHP', 'Field Technicians', 'Technical Maintenance', 'International Business Management', 'International Market Entry']"
12659,Risk Management Intern,"['Visual Basic', 'Integrated Risk Management', 'Field Technicians', 'Technical Maintenance', 'Portfolio Risk Management']"
12660,Value Stream Manager,"['Visual Basic', 'AutoCAD', 'Medical Devices', 'Value Stream Mapping', 'Field Technicians']"
12661,Assistant General Manager Human Resources,"['Human Capital Management', 'Field Technicians', 'Global Human Resources Management', 'Technical Maintenance', 'Global HR']"
12662,Marketing And Development Intern,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Field Technicians']"
12663,Service Engineering Manager,"['AutoCAD', 'Field Service Engineering', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12664,Marketing Technician,"['AutoCAD', 'Search Engine Optimization (SEO)', 'E-Commerce', 'PHP', 'Advertising']"
12665,Account Team Lead,"['AutoCAD', 'Leadership Accountability', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12666,Channel Executive,"['Distribution Channel Management', 'Channel Relationship Management', 'PHP', 'Field Technicians', 'Technical Maintenance']"
12667,Chief Dealer,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Structured Trade', 'Trading Operations']"
12668,Human Resources Manager Sales,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Electrical Engineering']"
12669,Records Officer,"['AutoCAD', 'Record Storage', 'Field Technicians', 'Technical Maintenance', 'Personnel Records']"
